Index,Value
2190,8
2191,61
2192,12
2193,3
2194,44
2195,13
2196,6
2197,2
2198,3
2199,13
2200,2
2201,0
2202,0
2203,10
2204,4
2205,8
2206,1
2207,0
2208,1
2209,2
2210,1
2211,2
2212,2
2213,3
2214,7
2215,7
2216,11
2217,3
2218,0
2219,1
2220,13
2221,11
2222,6
2223,3
2224,8
2225,1
2226,26
2227,9
2228,5
2229,8
2230,0
2231,5
2232,2
2233,6
2234,7
2235,2
2236,10
2237,2
2238,2
2239,1
2240,2
2241,14
2242,6
2243,2
2244,3
2245,3
2246,5
2247,4
2248,7
2249,29
2250,51
2251,31
2252,93
2253,19
2254,8
2255,28
2256,12
2257,6
2258,4
2259,9
2260,5
2261,2
2262,55
2263,1
2264,35
2265,6
2266,9
2267,9
2268,40
2269,18
2270,26
2271,18
2272,7
2273,21
2274,7
2275,27
2276,83
2277,23
2278,80
2279,31
2280,26
2281,39
2282,11
2283,22
2284,7
2285,27
2286,66
2287,167
2288,51
2289,22
2290,56
2291,92
2292,61
2293,156
2294,71
2295,29
2296,6
2297,11
2298,18
2299,21
2300,5
2301,8
2302,5
2303,4
2304,9
2305,6
2306,5
2307,25
2308,3
2309,22
2310,45
2311,300
2312,16
2313,8
2314,99
2315,4
2316,13
2317,5
2318,8
2319,13
2320,5
2321,13
2322,8
2323,18
2324,10
2325,796
2326,69
2327,7
2328,3
2329,13
2330,13
2331,3
2332,0
2333,0
2334,5
2335,0
2336,4
2337,3
2338,3
2339,11
2340,2
2341,10
2342,3
2343,7
2344,6
2345,6
2346,2
2347,2
2348,2
2349,1
2350,13
2351,9
2352,9
2353,33
2354,4
2355,9
2356,28
2357,30
2358,3
2359,16
2360,7
2361,15
2362,2
2363,20
2364,5
2365,12
2366,28
2367,10
2368,7
2369,2
2370,4
2371,1
2372,6
2373,4
2374,17
2375,2
2376,4
2377,0
2378,0
2379,37
2380,6
2381,0
2382,0
2383,5
2384,6
2385,4
2386,3
2387,10
2388,9
2389,13
2390,37
2391,40
2392,110
2393,11
2394,325
2395,17
2396,4
2397,39
2398,362
2399,172
2400,53
2401,375
2402,9
2403,167
2404,15
2405,15
2406,13
2407,52
2408,10
2409,67
2410,162
2411,85
2412,6
2413,76
2414,90
2415,6
2416,16
2417,12
2418,20
2419,17
2420,4
2421,5
2422,3
2423,4
2424,10
2425,17
2426,2
2427,18
2428,9
2429,6
2430,4
2431,12
2432,7
2433,5
2434,6
2435,5
2436,2
2437,2
2438,6
2439,9
2440,199
2441,28
2442,14
2443,8
2444,32
2445,6
2446,2
2447,1
2448,0
2449,0
2450,7
2451,10
2452,11
2453,13
2454,7
2455,14
2456,7
2457,0
2458,0
2459,1
2460,5
2461,1
2462,1
2463,1
2464,1
2465,12
2466,4
2467,10
2468,27
2469,10
2470,24
2471,3
2472,5
2473,15
2474,5
2475,1
2476,24
2477,2
2478,29
2479,15
2480,2
2481,503
2482,18
2483,7
2484,4
2485,13
2486,34
2487,4
2488,5
2489,7
2490,25
2491,14
2492,6
2493,2
2494,46
2495,2
2496,4
2497,0
2498,8
2499,13
2500,20
2501,10
2502,10
2503,3
2504,1
2505,15
2506,4
2507,0
2508,6
2509,5
2510,12
2511,31
2512,0
2513,3
2514,13
2515,20
2516,2
2517,34
2518,3
2519,3
2520,1
2521,13
2522,2
2523,7
2524,11
2525,5
2526,37
2527,12
2528,7
2529,1
2530,36
2531,10
2532,1
2533,21
2534,17
2535,7
2536,14
2537,21
2538,1
2539,1
2540,4
2541,26
2542,9
2543,2
2544,34
2545,22
2546,2
2547,0
2548,3
2549,6
2550,10
2551,3
2552,3
2553,11
2554,183
2555,3
2556,14
2557,9
2558,80
2559,2
2560,1
2561,14
2562,3
2563,4
2564,442
2565,108
